customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01358,Male,0,No,No,27,Fiber optic,Two year,No,Electronic check,46.17,1329.64,No
CUST-01359,Male,0,No,Yes,26,Fiber optic,Month-to-month,No,Credit card,84.9,2230.85,Yes
CUST-01360,Male,0,Yes,Yes,60,DSL,Two year,No,Electronic check,66.86,4011.6,No
CUST-01361,Male,1,Yes,No,62,Fiber optic,Month-to-month,Yes,Mailed check,96.55,5986.1,Yes
CUST-01362,Male,0,No,Yes,37,Fiber optic,Month-to-month,No,Bank transfer,109.51,4108.51,Yes
CUST-01363,Male,0,Yes,Yes,26,No,Two year,Yes,Bank transfer,101.98,2697.63,No
CUST-01364,Female,0,No,No,62,Fiber optic,One year,No,Electronic check,36.79,2280.98,No
CUST-01365,Male,0,Yes,No,12,DSL,One year,No,Credit card,27.33,327.96,No
CUST-01366,Male,0,Yes,Yes,53,Fiber optic,Month-to-month,No,Mailed check,35.28,1880.02,Yes
CUST-01367,Male,0,Yes,Yes,42,Fiber optic,Month-to-month,Yes,Electronic check,97.92,4112.64,Yes
CUST-01368,Female,0,No,Yes,61,DSL,Month-to-month,Yes,Electronic check,111.21,6901.7,No
CUST-01369,Female,0,Yes,No,30,Fiber optic,Month-to-month,No,Credit card,112.4,3383.68,Yes
CUST-01370,Female,0,No,No,59,DSL,Month-to-month,No,Credit card,48.42,2856.78,No
CUST-01371,Male,0,No,No,1,DSL,Month-to-month,No,Credit card,103.71,163.25,Yes
CUST-01372,Male,0,Yes,Yes,54,Fiber optic,Month-to-month,Yes,Mailed check,72.7,3925.8,Yes
CUST-01373,Male,0,Yes,No,5,DSL,Month-to-month,Yes,Credit card,101.92,559.97,Yes
CUST-01374,Female,0,No,Yes,46,Fiber optic,Month-to-month,No,Mailed check,73.93,3400.78,Yes
CUST-01375,Female,0,Yes,No,14,DSL,Month-to-month,No,Electronic check,32.88,460.32,Yes
CUST-01376,Female,1,Yes,No,69,Fiber optic,Two year,No,Credit card,26.08,1851.97,No
CUST-01377,Female,0,No,Yes,55,DSL,One year,No,Mailed check,115.64,6438.71,No
CUST-01378,Female,0,Yes,No,7,No,Month-to-month,Yes,Bank transfer,61.43,430.01,No
CUST-01379,Female,0,No,No,64,DSL,One year,Yes,Bank transfer,53.75,3440.0,No
CUST-01380,Female,0,Yes,No,18,Fiber optic,Two year,No,Electronic check,54.34,1006.49,Yes
CUST-01381,Male,1,Yes,Yes,39,DSL,Month-to-month,No,Credit card,56.65,2209.35,Yes
CUST-01382,Male,0,No,Yes,6,DSL,Month-to-month,Yes,Electronic check,114.39,686.34,Yes
CUST-01383,Female,0,No,No,7,Fiber optic,Month-to-month,Yes,Credit card,24.4,214.62,Yes
CUST-01384,Male,0,Yes,No,17,No,Month-to-month,Yes,Mailed check,30.14,512.38,No
CUST-01385,Male,0,No,No,38,No,One year,No,Mailed check,98.54,3744.52,No
CUST-01386,Female,0,No,Yes,39,DSL,Two year,No,Mailed check,74.04,2887.56,No
CUST-01387,Male,0,Yes,Yes,61,DSL,Month-to-month,Yes,Bank transfer,31.11,1898.21,No
CUST-01388,Female,0,Yes,Yes,11,Fiber optic,One year,No,Electronic check,21.51,236.61,Yes
CUST-01389,Female,0,Yes,Yes,53,Fiber optic,Month-to-month,Yes,Electronic check,40.87,2166.11,No
CUST-01390,Male,0,No,No,0,DSL,One year,No,Bank transfer,44.6,0.0,No
CUST-01391,Female,1,No,No,20,Fiber optic,One year,No,Bank transfer,19.45,471.0,No
CUST-01392,Female,0,Yes,Yes,12,Fiber optic,Month-to-month,Yes,Credit card,40.04,588.74,Yes
CUST-01393,Female,0,No,No,8,Fiber optic,Month-to-month,No,Credit card,93.31,746.48,Yes
CUST-01394,Male,0,No,Yes,42,Fiber optic,One year,Yes,Credit card,105.25,4433.34,No
CUST-01395,Female,1,No,No,64,Fiber optic,Two year,Yes,Credit card,109.62,7015.68,No
CUST-01396,Female,0,No,No,48,DSL,Month-to-month,Yes,Credit card,57.77,2772.96,No
CUST-01397,Female,0,Yes,No,61,Fiber optic,Month-to-month,No,Mailed check,50.58,3175.55,Yes
CUST-01398,Male,0,Yes,Yes,42,DSL,Month-to-month,No,Credit card,119.99,5039.58,Yes
CUST-01399,Male,0,No,Yes,3,Fiber optic,One year,No,Credit card,96.47,289.41,Yes
CUST-01400,Female,0,Yes,Yes,24,Fiber optic,One year,No,Bank transfer,72.81,1747.44,No
CUST-01401,Male,1,Yes,No,59,Fiber optic,One year,Yes,Electronic check,43.99,2652.72,No
CUST-01402,Male,0,No,Yes,3,DSL,One year,No,Electronic check,50.77,152.31,No
CUST-01403,Male,0,No,No,6,DSL,Two year,No,Mailed check,70.57,423.42,No
CUST-01404,Male,0,No,No,60,Fiber optic,Two year,Yes,Bank transfer,73.29,4397.4,No
CUST-01405,Male,0,No,No,4,Fiber optic,Month-to-month,No,Bank transfer,19.4,77.6,Yes
CUST-01406,Male,0,No,No,69,No,One year,Yes,Credit card,115.86,8037.52,No
CUST-01407,Female,0,Yes,No,54,Fiber optic,Month-to-month,No,Bank transfer,76.71,4202.44,Yes
CUST-01408,Male,0,Yes,No,47,No,Month-to-month,No,Bank transfer,78.09,3670.23,No
CUST-01409,Male,0,Yes,No,38,DSL,Two year,No,Credit card,39.57,1608.33,No
CUST-01410,Male,0,No,No,6,Fiber optic,One year,Yes,Credit card,96.03,576.18,No
CUST-01411,Female,0,No,No,29,DSL,Two year,No,Bank transfer,93.2,2767.23,Yes
CUST-01412,Male,0,No,No,58,Fiber optic,Month-to-month,No,Bank transfer,27.71,1614.67,Yes
CUST-01413,Female,1,No,No,65,DSL,Month-to-month,No,Electronic check,78.69,5114.85,Yes
CUST-01414,Female,0,No,No,32,DSL,Month-to-month,No,Bank transfer,85.14,2724.48,Yes
CUST-01415,Female,0,Yes,No,60,Fiber optic,Month-to-month,No,Electronic check,103.23,6193.8,No
CUST-01416,Female,0,No,Yes,55,Fiber optic,Month-to-month,No,Mailed check,39.02,2156.52,No
CUST-01417,Male,0,No,No,4,DSL,Month-to-month,Yes,Bank transfer,107.52,430.08,Yes
CUST-01418,Female,0,No,No,44,DSL,Month-to-month,Yes,Electronic check,65.07,2863.08,Yes
CUST-01419,Male,0,Yes,Yes,44,Fiber optic,Two year,Yes,Bank transfer,27.85,1225.4,No
CUST-01420,Female,1,No,No,39,DSL,Month-to-month,Yes,Mailed check,28.77,1122.03,No
CUST-01421,Female,0,Yes,Yes,55,DSL,Month-to-month,No,Bank transfer,38.18,2099.9,No
CUST-01422,Female,0,Yes,No,64,Fiber optic,One year,No,Mailed check,46.84,2997.76,No
CUST-01423,Female,0,Yes,No,39,DSL,Month-to-month,No,Mailed check,68.63,2676.57,Yes
CUST-01424,Male,0,Yes,No,23,Fiber optic,Two year,No,Mailed check,94.37,2192.13,Yes
CUST-01425,Female,0,No,No,70,Fiber optic,One year,Yes,Electronic check,37.05,2599.54,No
CUST-01426,Female,1,Yes,No,69,DSL,Month-to-month,Yes,Electronic check,119.25,8326.97,No
CUST-01427,Female,0,Yes,No,49,DSL,One year,Yes,Credit card,34.48,1689.52,Yes
CUST-01428,Male,0,No,No,46,DSL,One year,No,Electronic check,79.14,3663.91,No
CUST-01429,Female,0,No,No,7,DSL,One year,Yes,Mailed check,112.75,789.57,Yes
CUST-01430,Male,0,No,No,28,DSL,Two year,No,Electronic check,102.92,2922.54,No
CUST-01431,Male,0,Yes,Yes,14,No,One year,No,Bank transfer,84.08,1212.94,No
CUST-01432,Male,0,Yes,No,37,No,One year,Yes,Bank transfer,90.98,3366.26,No
CUST-01433,Female,0,No,Yes,59,Fiber optic,Month-to-month,No,Mailed check,31.69,1878.34,Yes
CUST-01434,Male,0,Yes,Yes,16,Fiber optic,One year,No,Credit card,18.99,303.84,Yes
CUST-01435,Male,0,No,No,71,Fiber optic,Two year,No,Mailed check,62.28,4452.56,No
CUST-01436,Male,0,Yes,No,9,No,One year,Yes,Bank transfer,27.13,244.17,No
CUST-01437,Female,0,Yes,No,7,DSL,One year,Yes,Mailed check,54.49,420.27,No
CUST-01438,Male,0,No,Yes,70,DSL,Month-to-month,No,Bank transfer,40.82,2857.4,No
CUST-01439,Female,1,Yes,Yes,7,DSL,One year,No,Electronic check,111.47,780.29,Yes
CUST-01440,Female,0,No,No,52,DSL,Two year,No,Mailed check,107.77,5604.04,No
CUST-01441,Female,1,Yes,Yes,54,DSL,Month-to-month,Yes,Bank transfer,101.53,5482.62,No
CUST-01442,Female,0,No,Yes,23,No,Month-to-month,Yes,Credit card,90.82,2153.73,Yes
CUST-01443,Male,0,Yes,Yes,4,No,Month-to-month,Yes,Mailed check,33.72,296.55,Yes
CUST-01444,Male,0,Yes,No,22,DSL,Month-to-month,No,Mailed check,22.93,565.45,Yes
CUST-01445,Male,0,No,Yes,4,Fiber optic,One year,Yes,Mailed check,84.7,338.8,No
CUST-01446,Female,0,No,Yes,48,Fiber optic,Month-to-month,No,Mailed check,83.51,4039.97,Yes
CUST-01447,Female,0,No,No,63,Fiber optic,Month-to-month,No,Credit card,55.68,3541.51,Yes
CUST-01448,Female,1,No,No,71,Fiber optic,One year,Yes,Bank transfer,66.21,4700.91,No
CUST-01449,Male,1,Yes,Yes,57,DSL,One year,No,Mailed check,67.89,3869.73,No
CUST-01450,Male,0,No,Yes,55,No,One year,Yes,Mailed check,42.47,2335.85,No
CUST-01451,Male,0,No,Yes,63,No,One year,Yes,Bank transfer,50.04,3192.91,No
CUST-01452,Male,0,No,Yes,55,Fiber optic,One year,No,Bank transfer,60.68,3337.4,No
CUST-01453,Male,0,Yes,No,46,Fiber optic,One year,Yes,Mailed check,79.52,3657.92,No
CUST-01454,Female,0,No,Yes,71,Fiber optic,One year,No,Credit card,115.49,8228.42,No
CUST-01455,Male,0,Yes,No,23,DSL,Month-to-month,No,Mailed check,72.93,1679.48,Yes
CUST-01456,Female,0,Yes,Yes,29,DSL,One year,No,Mailed check,92.58,2755.63,No
CUST-01457,Male,0,Yes,No,65,Fiber optic,Month-to-month,Yes,Electronic check,100.31,6520.15,Yes
CUST-01458,Male,0,No,Yes,22,DSL,Month-to-month,No,Mailed check,29.58,768.37,Yes
CUST-01459,Female,1,Yes,Yes,21,No,Month-to-month,Yes,Credit card,84.62,1777.02,Yes
CUST-01460,Female,0,Yes,No,10,Fiber optic,Two year,No,Credit card,67.18,671.8,Yes
CUST-01461,Male,0,No,Yes,19,Fiber optic,One year,Yes,Mailed check,76.39,1451.41,Yes
CUST-01462,Male,0,Yes,No,42,DSL,Month-to-month,No,Electronic check,21.92,920.64,No
CUST-01463,Male,0,Yes,Yes,63,No,One year,Yes,Bank transfer,110.43,6957.09,No
CUST-01464,Female,0,No,No,9,DSL,Month-to-month,No,Bank transfer,115.18,1036.62,No
CUST-01465,Male,0,No,No,49,DSL,One year,Yes,Credit card,18.36,899.64,No
CUST-01466,Female,1,Yes,No,55,DSL,Two year,No,Bank transfer,39.7,2183.5,No
CUST-01467,Male,0,Yes,Yes,64,Fiber optic,One year,No,Electronic check,36.38,2349.95,Yes
CUST-01468,Female,0,Yes,Yes,54,No,One year,Yes,Credit card,97.69,5275.26,No
CUST-01469,Male,0,No,No,11,DSL,Month-to-month,Yes,Bank transfer,79.0,924.18,Yes
CUST-01470,Female,1,Yes,No,35,No,Month-to-month,Yes,Credit card,36.09,1263.15,No
CUST-01471,Female,0,Yes,No,68,DSL,Two year,Yes,Electronic check,101.03,6870.04,No
CUST-01472,Male,0,Yes,No,65,Fiber optic,One year,No,Mailed check,54.05,3513.25,No
CUST-01473,Male,1,Yes,No,44,DSL,Month-to-month,No,Mailed check,65.01,2860.44,No
CUST-01474,Female,0,No,No,69,Fiber optic,Month-to-month,No,Mailed check,57.51,3968.19,Yes
CUST-01475,Male,0,Yes,Yes,48,Fiber optic,Month-to-month,Yes,Credit card,71.18,3416.64,Yes
CUST-01476,Male,0,No,Yes,4,Fiber optic,Month-to-month,Yes,Electronic check,66.97,294.25,Yes
CUST-01477,Male,0,Yes,Yes,65,DSL,Month-to-month,No,Electronic check,46.01,2990.65,Yes
CUST-01478,Male,1,Yes,No,12,No,Month-to-month,Yes,Electronic check,61.3,806.21,Yes
CUST-01479,Male,0,Yes,No,27,No,Two year,Yes,Credit card,110.65,2995.54,No
CUST-01480,Male,0,Yes,Yes,17,Fiber optic,Month-to-month,Yes,Electronic check,69.3,1178.1,Yes
CUST-01481,Male,0,Yes,Yes,51,Fiber optic,Month-to-month,No,Bank transfer,111.47,5684.97,Yes
CUST-01482,Male,0,No,Yes,2,Fiber optic,Month-to-month,No,Electronic check,74.11,186.44,Yes
CUST-01483,Male,0,No,No,46,DSL,Month-to-month,Yes,Mailed check,96.42,4435.32,Yes
CUST-01484,Male,1,No,Yes,62,No,Two year,No,Bank transfer,47.95,2972.9,No
CUST-01485,Female,0,Yes,Yes,56,DSL,Month-to-month,No,Electronic check,98.62,5532.71,No
CUST-01486,Male,1,Yes,Yes,22,Fiber optic,One year,No,Electronic check,44.96,989.12,No
CUST-01487,Male,0,No,No,64,DSL,Two year,No,Bank transfer,19.99,1279.36,No
CUST-01488,Male,0,No,No,26,DSL,Month-to-month,No,Electronic check,34.39,894.14,No
CUST-01489,Female,0,No,No,48,Fiber optic,One year,No,Mailed check,20.21,987.56,No
CUST-01490,Male,0,No,No,36,Fiber optic,Two year,No,Bank transfer,114.6,4125.6,Yes
CUST-01491,Male,0,No,Yes,4,No,Month-to-month,No,Electronic check,120.0,532.45,Yes
CUST-01492,Male,0,No,Yes,0,No,Month-to-month,No,Electronic check,95.75,0.0,Yes
CUST-01493,Male,0,No,No,13,DSL,Two year,Yes,Mailed check,29.03,406.12,No
CUST-01494,Male,0,No,No,67,DSL,Two year,Yes,Bank transfer,109.69,7349.23,No
CUST-01495,Male,0,Yes,No,68,Fiber optic,Month-to-month,Yes,Electronic check,93.87,6383.16,No
CUST-01496,Female,0,Yes,No,29,Fiber optic,One year,Yes,Mailed check,51.89,1524.08,No
CUST-01497,Female,0,No,No,69,Fiber optic,Month-to-month,No,Credit card,69.23,4776.87,Yes
CUST-01498,Male,0,No,No,3,No,Two year,Yes,Mailed check,85.5,256.5,No
CUST-01499,Female,0,No,Yes,69,Fiber optic,Month-to-month,No,Mailed check,20.45,1413.15,Yes
CUST-01500,Female,0,No,Yes,16,DSL,Month-to-month,Yes,Bank transfer,69.16,1106.56,Yes
CUST-01501,Male,0,No,Yes,2,Fiber optic,One year,Yes,Mailed check,92.7,185.4,Yes
CUST-01502,Male,1,Yes,Yes,54,Fiber optic,Two year,Yes,Mailed check,37.2,2008.8,No
CUST-01503,Male,0,Yes,No,27,Fiber optic,Two year,No,Credit card,63.27,1708.29,Yes
CUST-01504,Female,0,Yes,No,21,DSL,Month-to-month,Yes,Electronic check,72.32,1522.46,Yes
CUST-01505,Male,1,No,Yes,54,Fiber optic,Month-to-month,No,Bank transfer,93.03,5023.62,Yes
CUST-01506,Female,0,No,No,23,Fiber optic,Two year,Yes,Mailed check,116.37,2676.51,Yes
CUST-01507,Male,0,Yes,No,54,DSL,Two year,No,Credit card,104.52,5644.08,No
CUST-01508,Female,0,Yes,No,14,Fiber optic,Month-to-month,No,Bank transfer,81.39,1176.16,No
CUST-01509,Female,0,Yes,Yes,6,DSL,One year,No,Credit card,77.53,474.46,No
CUST-01510,Male,0,No,Yes,23,Fiber optic,Month-to-month,No,Electronic check,79.53,1829.19,Yes
CUST-01511,Male,0,Yes,No,43,Fiber optic,Month-to-month,No,Electronic check,73.61,3165.23,Yes
CUST-01512,Female,0,No,Yes,16,No,Month-to-month,Yes,Credit card,24.06,416.75,Yes
CUST-01513,Male,1,Yes,Yes,10,DSL,Month-to-month,Yes,Mailed check,89.23,892.3,Yes
CUST-01514,Male,0,Yes,No,53,DSL,Month-to-month,No,Credit card,91.07,4866.58,Yes
CUST-01515,Female,0,No,No,35,DSL,Two year,No,Bank transfer,70.27,2459.45,No
CUST-01516,Male,0,No,Yes,31,Fiber optic,Month-to-month,No,Mailed check,106.78,3310.18,Yes
CUST-01517,Male,0,No,Yes,17,DSL,Month-to-month,Yes,Electronic check,86.59,1472.03,Yes
CUST-01518,Male,0,Yes,No,1,Fiber optic,Month-to-month,Yes,Electronic check,54.99,163.5,Yes
CUST-01519,Male,1,Yes,Yes,3,DSL,Month-to-month,Yes,Bank transfer,20.01,143.9,Yes
CUST-01520,Female,0,Yes,No,49,DSL,Month-to-month,Yes,Electronic check,24.03,1212.79,Yes
CUST-01521,Female,0,No,Yes,5,Fiber optic,One year,No,Electronic check,53.88,287.23,No
CUST-01522,Male,1,Yes,Yes,17,Fiber optic,Month-to-month,No,Electronic check,65.13,1107.21,Yes
CUST-01523,Male,0,No,No,65,No,One year,No,Credit card,35.02,2284.14,No
CUST-01524,Female,0,Yes,Yes,24,Fiber optic,Two year,Yes,Bank transfer,37.31,895.44,No
CUST-01525,Male,0,No,Yes,53,Fiber optic,Month-to-month,Yes,Bank transfer,41.48,2198.44,Yes
CUST-01526,Male,0,Yes,No,24,Fiber optic,Two year,Yes,Bank transfer,97.61,2350.38,No
CUST-01527,Male,0,No,No,67,Fiber optic,Two year,No,Bank transfer,96.67,6476.89,No
CUST-01528,Male,0,No,Yes,59,DSL,Two year,No,Mailed check,57.06,3410.0,No
CUST-01529,Female,0,Yes,Yes,33,Fiber optic,One year,Yes,Mailed check,35.58,1174.14,Yes
CUST-01530,Male,0,No,Yes,49,Fiber optic,One year,Yes,Bank transfer,29.31,1439.94,No
CUST-01531,Male,0,Yes,No,29,DSL,One year,Yes,Credit card,26.89,779.81,No
CUST-01532,Female,0,No,No,67,Fiber optic,One year,No,Credit card,57.91,3879.97,No
CUST-01533,Male,1,No,No,25,Fiber optic,Month-to-month,No,Bank transfer,22.65,581.48,Yes
CUST-01534,Female,0,Yes,Yes,60,Fiber optic,Two year,Yes,Credit card,52.03,3121.8,No
CUST-01535,Male,1,Yes,Yes,44,DSL,One year,No,Credit card,116.08,5115.73,No
CUST-01536,Male,0,Yes,Yes,46,Fiber optic,One year,No,Bank transfer,69.77,3209.42,No
CUST-01537,Male,0,No,Yes,25,No,Month-to-month,No,Credit card,101.91,2547.75,Yes
CUST-01538,Female,0,Yes,Yes,59,DSL,Month-to-month,Yes,Electronic check,31.19,1840.21,No
CUST-01539,Female,0,No,Yes,53,Fiber optic,Month-to-month,Yes,Electronic check,45.34,2403.02,Yes
CUST-01540,Male,0,No,Yes,58,DSL,Month-to-month,No,Mailed check,114.55,6643.9,Yes
CUST-01541,Male,0,No,No,57,DSL,Month-to-month,No,Electronic check,57.12,3256.19,No
CUST-01542,Male,0,No,Yes,11,No,Month-to-month,Yes,Mailed check,84.14,925.54,Yes
CUST-01543,Female,0,Yes,No,63,Fiber optic,Month-to-month,Yes,Electronic check,117.56,7406.28,No
CUST-01544,Male,0,No,Yes,60,Fiber optic,Month-to-month,No,Credit card,74.18,4530.29,Yes
CUST-01545,Female,0,No,Yes,17,DSL,Month-to-month,No,Bank transfer,49.15,856.31,Yes
CUST-01546,Female,1,Yes,No,70,No,Two year,Yes,Electronic check,72.26,5058.2,No
CUST-01547,Female,1,No,No,37,DSL,Month-to-month,Yes,Bank transfer,23.57,879.38,Yes
CUST-01548,Male,0,Yes,No,23,Fiber optic,Month-to-month,No,Bank transfer,29.46,677.58,Yes
CUST-01549,Male,0,Yes,No,16,DSL,Month-to-month,No,Mailed check,18.73,299.68,No
CUST-01550,Male,0,No,Yes,26,DSL,Month-to-month,No,Credit card,108.19,2812.94,Yes
CUST-01551,Female,0,Yes,No,2,Fiber optic,Month-to-month,Yes,Credit card,86.47,172.94,Yes
CUST-01552,Female,0,No,No,49,DSL,One year,Yes,Credit card,48.43,2392.44,No
CUST-01553,Female,0,Yes,No,50,Fiber optic,Two year,Yes,Electronic check,40.56,2028.0,No
CUST-01554,Male,1,No,No,48,DSL,Month-to-month,Yes,Mailed check,87.67,4208.16,Yes
CUST-01555,Male,0,Yes,No,39,Fiber optic,One year,Yes,Credit card,111.79,4359.81,No
CUST-01556,Female,0,No,No,26,Fiber optic,Month-to-month,No,Mailed check,48.51,1409.21,Yes
CUST-01557,Female,0,No,No,52,Fiber optic,Month-to-month,No,Mailed check,50.8,2641.6,Yes
CUST-01558,Female,0,No,Yes,62,DSL,Month-to-month,Yes,Mailed check,105.13,6518.06,Yes
CUST-01559,Female,0,No,No,6,Fiber optic,Month-to-month,No,Mailed check,109.12,654.72,Yes
CUST-01560,Male,0,No,No,27,No,One year,Yes,Bank transfer,111.23,3041.18,No
CUST-01561,Male,0,Yes,Yes,71,DSL,One year,No,Electronic check,47.9,3467.72,No
CUST-01562,Male,1,No,Yes,62,DSL,One year,Yes,Credit card,30.27,1876.74,No
CUST-01563,Female,0,No,No,71,No,Month-to-month,Yes,Bank transfer,62.88,4528.43,No
CUST-01564,Female,0,Yes,Yes,13,DSL,One year,No,Electronic check,48.17,663.29,No
CUST-01565,Male,1,Yes,No,33,Fiber optic,Month-to-month,Yes,Credit card,108.15,3568.95,Yes
CUST-01566,Female,0,No,Yes,9,Fiber optic,Month-to-month,Yes,Bank transfer,21.74,195.66,Yes
CUST-01567,Female,0,Yes,No,62,DSL,Month-to-month,No,Mailed check,82.66,5133.96,No
CUST-01568,Female,0,No,No,37,Fiber optic,One year,No,Mailed check,110.43,4129.78,No
CUST-01569,Female,0,Yes,Yes,17,Fiber optic,Two year,Yes,Bank transfer,117.62,2019.4,Yes
CUST-01570,Male,0,No,Yes,6,DSL,Month-to-month,Yes,Electronic check,84.31,505.86,Yes
CUST-01571,Male,0,No,No,53,No,One year,No,Bank transfer,114.89,6089.17,No
CUST-01572,Female,0,No,Yes,58,DSL,One year,Yes,Bank transfer,25.72,1590.82,No
CUST-01573,Female,0,No,Yes,63,Fiber optic,Two year,Yes,Mailed check,54.65,3455.51,No
CUST-01574,Male,0,No,No,69,No,Month-to-month,Yes,Mailed check,18.89,1346.88,Yes
CUST-01575,Male,0,No,No,58,DSL,One year,No,Bank transfer,118.08,6875.63,No
CUST-01576,Female,1,Yes,Yes,56,No,One year,No,Bank transfer,110.08,6178.15,No
CUST-01577,Female,0,No,Yes,58,DSL,Two year,No,Mailed check,20.86,1215.31,No
CUST-01578,Male,0,No,No,71,Fiber optic,Month-to-month,Yes,Credit card,19.85,1454.22,Yes
CUST-01579,Female,0,Yes,No,33,DSL,Two year,Yes,Credit card,55.43,1865.12,No
CUST-01580,Male,0,Yes,Yes,54,Fiber optic,Month-to-month,Yes,Mailed check,44.37,2409.17,Yes
CUST-01581,Male,0,No,Yes,59,Fiber optic,Two year,Yes,Bank transfer,104.39,6159.01,Yes
CUST-01582,Female,0,No,Yes,8,No,Month-to-month,Yes,Credit card,34.37,294.24,Yes
CUST-01583,Male,0,Yes,Yes,49,No,Month-to-month,No,Electronic check,98.65,4833.85,No
CUST-01584,Female,0,Yes,No,24,Fiber optic,Month-to-month,No,Bank transfer,74.55,1789.2,No
CUST-01585,Male,0,Yes,Yes,9,Fiber optic,Month-to-month,Yes,Credit card,56.49,642.35,Yes
CUST-01586,Female,0,No,No,12,Fiber optic,Month-to-month,No,Electronic check,32.86,394.32,Yes
CUST-01587,Male,0,No,Yes,8,No,Month-to-month,No,Mailed check,119.76,1006.01,Yes
CUST-01588,Female,0,Yes,No,64,Fiber optic,Month-to-month,No,Credit card,81.03,5185.92,Yes
CUST-01589,Male,1,Yes,Yes,55,No,Month-to-month,No,Credit card,62.82,3461.66,No
CUST-01590,Female,0,Yes,No,7,DSL,One year,Yes,Credit card,55.86,519.45,No
CUST-01591,Male,0,Yes,No,45,Fiber optic,Two year,Yes,Bank transfer,110.38,4967.1,Yes
CUST-01592,Male,0,No,Yes,47,Fiber optic,One year,Yes,Electronic check,101.76,4782.72,No
CUST-01593,Male,0,Yes,No,37,DSL,Month-to-month,No,Electronic check,100.74,3727.38,Yes
CUST-01594,Female,0,No,Yes,43,DSL,Month-to-month,No,Credit card,80.85,3476.55,Yes
CUST-01595,Male,0,Yes,No,65,No,Two year,Yes,Bank transfer,108.57,7101.25,No
CUST-01596,Female,0,Yes,No,37,Fiber optic,Month-to-month,Yes,Electronic check,48.53,1795.61,Yes
CUST-01597,Female,0,No,No,47,DSL,Month-to-month,No,Electronic check,89.78,4252.36,No
CUST-01598,Female,0,No,No,41,DSL,Two year,Yes,Electronic check,59.25,2429.25,No
CUST-01599,Female,0,Yes,Yes,28,Fiber optic,Two year,Yes,Credit card,79.2,2217.6,No
CUST-01600,Male,1,No,Yes,64,Fiber optic,Month-to-month,No,Credit card,119.81,7667.84,Yes
CUST-01601,Female,1,No,No,29,No,One year,No,Credit card,118.42,3434.18,No
CUST-01602,Female,0,Yes,Yes,57,No,Month-to-month,Yes,Electronic check,70.29,4082.44,Yes
CUST-01603,Male,0,No,No,43,Fiber optic,One year,Yes,Bank transfer,76.53,3290.79,No
CUST-01604,Male,0,No,No,49,Fiber optic,Month-to-month,Yes,Credit card,109.53,5366.97,Yes
CUST-01605,Female,0,No,Yes,54,DSL,Month-to-month,Yes,Bank transfer,118.53,6421.3,Yes
CUST-01606,Male,0,Yes,No,52,No,One year,Yes,Credit card,97.42,5065.84,No
CUST-01607,Female,0,Yes,No,40,DSL,Month-to-month,Yes,Bank transfer,24.65,986.0,Yes
CUST-01608,Male,0,No,Yes,44,DSL,One year,No,Electronic check,50.91,2342.04,No
CUST-01609,Male,0,No,No,36,No,Month-to-month,Yes,Mailed check,109.45,3940.2,Yes
CUST-01610,Female,0,No,Yes,24,No,Two year,Yes,Mailed check,96.37,2312.88,No
CUST-01611,Male,0,Yes,No,52,DSL,Two year,No,Electronic check,93.71,4872.92,No
CUST-01612,Female,0,No,No,63,Fiber optic,Month-to-month,No,Bank transfer,86.13,5461.71,Yes
CUST-01613,Female,0,Yes,No,50,Fiber optic,One year,Yes,Credit card,60.36,3041.12,No
CUST-01614,Male,0,Yes,Yes,55,DSL,Month-to-month,Yes,Electronic check,59.13,3252.15,Yes
CUST-01615,Male,0,No,Yes,59,DSL,Month-to-month,Yes,Mailed check,100.51,5930.09,No
CUST-01616,Female,0,No,Yes,26,DSL,Month-to-month,No,Bank transfer,47.97,1247.22,No
CUST-01617,Female,0,Yes,No,4,Fiber optic,Two year,Yes,Mailed check,87.85,388.85,Yes
CUST-01618,Male,0,Yes,No,24,Fiber optic,Two year,No,Electronic check,92.07,2209.68,Yes
CUST-01619,Female,0,No,Yes,54,Fiber optic,Two year,Yes,Electronic check,104.14,5724.47,No
CUST-01620,Male,0,No,Yes,58,DSL,Two year,No,Electronic check,50.63,2936.54,No
CUST-01621,Male,1,Yes,No,36,No,Two year,Yes,Credit card,93.67,3372.12,No
CUST-01622,Female,0,No,Yes,56,Fiber optic,Month-to-month,Yes,Mailed check,28.86,1616.16,No
CUST-01623,Male,0,No,Yes,5,No,Two year,Yes,Credit card,32.08,160.4,Yes
CUST-01624,Female,0,No,No,46,DSL,One year,No,Bank transfer,60.57,2786.22,No
CUST-01625,Female,0,No,Yes,48,Fiber optic,Month-to-month,No,Mailed check,23.63,1134.24,Yes
CUST-01626,Female,0,Yes,No,36,No,One year,Yes,Credit card,114.67,4128.12,No
CUST-01627,Female,0,No,Yes,51,DSL,Month-to-month,No,Mailed check,109.99,5609.49,No
CUST-01628,Male,0,No,No,35,DSL,Month-to-month,No,Electronic check,22.99,839.43,No
CUST-01629,Male,1,Yes,Yes,37,DSL,Month-to-month,No,Credit card,103.51,3829.87,Yes
CUST-01630,Female,0,Yes,No,43,DSL,Month-to-month,No,Bank transfer,69.91,3006.13,Yes
